step,action,balance,position
11444,0,37503.87109375,0
11445,2,37503.87109375,0
11446,0,37503.87109375,0
11447,1,37503.87109375,1
11448,2,37768.50390625,0
11449,1,37768.50390625,1
11450,1,37768.50390625,1
11451,1,37768.50390625,1
11452,1,37768.50390625,1
11453,1,37768.50390625,1
11454,0,37768.50390625,1
11455,1,37768.50390625,1
11456,2,37252.52734375,0
11457,0,37252.52734375,0
11458,1,37252.52734375,1
11459,2,37388.56640625,0
11460,1,37388.56640625,1
11461,1,37388.56640625,1
11462,2,36864.69140625,0
11463,0,36864.69140625,0
11464,1,36864.69140625,1
11465,0,36864.69140625,1
11466,2,36529.30859375,0
11467,1,36529.30859375,1
11468,1,36529.30859375,1
11469,0,36529.30859375,1
11470,1,36529.30859375,1
11471,1,36529.30859375,1
11472,1,36529.30859375,1
11473,2,36776.49609375,0
11474,2,36776.49609375,0
11475,0,36776.49609375,0
11476,1,36776.49609375,1
11477,1,36776.49609375,1
11478,1,36776.49609375,1
11479,1,36776.49609375,1
11480,0,36776.49609375,1
11481,0,36776.49609375,1
11482,0,36776.49609375,1
11483,2,37904.48046875,0
11484,1,37904.48046875,1
11485,1,37904.48046875,1
11486,1,37904.48046875,1
11487,0,37904.48046875,1
11488,1,37904.48046875,1
11489,0,37904.48046875,1
11490,2,40029.70703125,0
11491,0,40029.70703125,0
11492,0,40029.70703125,0
11493,1,40029.70703125,1
11494,1,40029.70703125,1
11495,1,40029.70703125,1
11496,1,40029.70703125,1
11497,2,39608.64453125,0
11498,1,39608.64453125,1
11499,2,39522.19140625,0
11500,1,39522.19140625,1
11501,1,39522.19140625,1
11502,0,39522.19140625,1
11503,0,39522.19140625,1
11504,1,39522.19140625,1
11505,1,39522.19140625,1
11506,0,39522.19140625,1
11507,2,40347.27734375,0
11508,1,40347.27734375,1
11509,1,40347.27734375,1
11510,1,40347.27734375,1
11511,2,40327.85546875,0
11512,1,40327.85546875,1
11513,2,40423.15234375,0
11514,0,40423.15234375,0
11515,1,40423.15234375,1
11516,0,40423.15234375,1
11517,1,40423.15234375,1
11518,2,40352.30078125,0
11519,2,40352.30078125,0
11520,1,40352.30078125,1
11521,1,40352.30078125,1
11522,1,40352.30078125,1
11523,2,40131.03515625,0
11524,0,40131.03515625,0
11525,2,40131.03515625,0
11526,0,40131.03515625,0
11527,0,40131.03515625,0
11528,1,40131.03515625,1
11529,0,40131.03515625,1
11530,0,40131.03515625,1
11531,0,40131.03515625,1
11532,1,40131.03515625,1
11533,2,39414.38671875,0
11534,1,39414.38671875,1
11535,0,39414.38671875,1
11536,1,39414.38671875,1
11537,0,39414.38671875,1
11538,2,39126.19140625,0
11539,1,39126.19140625,1
11540,0,39126.19140625,1
11541,1,39126.19140625,1
11542,1,39126.19140625,1
11543,1,39126.19140625,1
11544,1,39126.19140625,1
11545,0,39126.19140625,1
11546,0,39126.19140625,1
11547,0,39126.19140625,1
11548,0,39126.19140625,1
11549,2,39812.87109375,0
11550,1,39812.87109375,1
11551,2,39578.21484375,0
11552,0,39578.21484375,0
11553,0,39578.21484375,0
11554,2,39578.21484375,0
11555,0,39578.21484375,0
11556,1,39578.21484375,1
11557,1,39578.21484375,1
11558,2,39629.70703125,0
11559,2,39629.70703125,0
11560,0,39629.70703125,0
11561,0,39629.70703125,0
11562,0,39629.70703125,0
11563,1,39629.70703125,1
11564,1,39629.70703125,1
11565,1,39629.70703125,1
11566,1,39629.70703125,1
11567,0,39629.70703125,1
11568,2,39693.11328125,0
11569,2,39693.11328125,0
11570,0,39693.11328125,0
11571,2,39693.11328125,0
11572,0,39693.11328125,0
11573,1,39693.11328125,1
11574,1,39693.11328125,1
11575,0,39693.11328125,1
11576,0,39693.11328125,1
11577,0,39693.11328125,1
11578,1,39693.11328125,1
11579,1,39693.11328125,1
11580,0,39693.11328125,1
11581,2,40550.96484375,0
11582,1,40550.96484375,1
11583,1,40550.96484375,1
11584,1,40550.96484375,1
11585,1,40550.96484375,1
11586,1,40550.96484375,1
11587,2,40154.76953125,0
11588,1,40154.76953125,1
11589,0,40154.76953125,1
11590,0,40154.76953125,1
11591,1,40154.76953125,1
11592,2,40276.51171875,0
11593,0,40276.51171875,0
11594,1,40276.51171875,1
11595,1,40276.51171875,1
11596,2,40013.30078125,0
11597,2,40013.30078125,0
11598,2,40013.30078125,0
11599,2,40013.30078125,0
11600,1,40013.30078125,1
11601,2,39816.16796875,0
11602,0,39816.16796875,0
11603,0,39816.16796875,0
11604,1,39816.16796875,1
11605,1,39816.16796875,1
11606,2,39720.26171875,0
11607,2,39720.26171875,0
11608,1,39720.26171875,1
11609,1,39720.26171875,1
11610,1,39720.26171875,1
11611,1,39720.26171875,1
11612,1,39720.26171875,1
11613,0,39720.26171875,1
11614,2,39800.23828125,0
11615,0,39800.23828125,0
11616,0,39800.23828125,0
11617,1,39800.23828125,1
11618,1,39800.23828125,1
11619,1,39800.23828125,1
11620,2,40061.36328125,0
11621,2,40061.36328125,0
11622,1,40061.36328125,1
11623,1,40061.36328125,1
11624,2,40059.34765625,0
11625,2,40059.34765625,0
11626,2,40059.34765625,0
11627,2,40059.34765625,0
11628,0,40059.34765625,0
11629,0,40059.34765625,0
11630,2,40059.34765625,0
11631,0,40059.34765625,0
11632,2,40059.34765625,0
11633,0,40059.34765625,0
11634,0,40059.34765625,0
11635,1,40059.34765625,1
11636,1,40059.34765625,1
11637,0,40059.34765625,1
11638,2,40213.57421875,0
11639,2,40213.57421875,0
11640,0,40213.57421875,0
11641,0,40213.57421875,0
11642,2,40213.57421875,0
11643,2,40213.57421875,0
11644,1,40213.57421875,1
11645,1,40213.57421875,1
11646,1,40213.57421875,1
11647,1,40213.57421875,1
11648,1,40213.57421875,1
11649,1,40213.57421875,1
11650,1,40213.57421875,1
11651,2,40720.79296875,0
11652,2,40720.79296875,0
11653,1,40720.79296875,1
11654,2,40533.06640625,0
11655,2,40533.06640625,0
11656,0,40533.06640625,0
11657,1,40533.06640625,1
11658,1,40533.06640625,1
11659,1,40533.06640625,1
11660,0,40533.06640625,1
11661,2,42291.16015625,0
11662,0,42291.16015625,0
11663,0,42291.16015625,0
11664,0,42291.16015625,0
11665,2,42291.16015625,0
11666,1,42291.16015625,1
11667,1,42291.16015625,1
11668,2,42224.81640625,0
11669,0,42224.81640625,0
11670,2,42224.81640625,0
11671,1,42224.81640625,1
11672,2,42242.79296875,0
11673,0,42242.79296875,0
11674,0,42242.79296875,0
11675,0,42242.79296875,0
11676,2,42242.79296875,0
11677,2,42242.79296875,0
11678,1,42242.79296875,1
11679,1,42242.79296875,1
11680,2,43677.52734375,0
11681,0,43677.52734375,0
11682,1,43677.52734375,1
11683,1,43677.52734375,1
11684,0,43677.52734375,1
11685,1,43677.52734375,1
11686,0,43677.52734375,1
11687,2,46199.46484375,0
11688,1,46199.46484375,1
11689,2,46421.19140625,0
11690,2,46421.19140625,0
11691,1,46421.19140625,1
11692,2,46465.64453125,0
11693,1,46465.64453125,1
11694,1,46465.64453125,1
11695,0,46465.64453125,1
11696,1,46465.64453125,1
11697,1,46465.64453125,1
11698,0,46465.64453125,1
11699,2,46497.20703125,0
11700,2,46497.20703125,0
11701,0,46497.20703125,0
11702,2,46497.20703125,0
11703,0,46497.20703125,0
11704,0,46497.20703125,0
11705,2,46497.20703125,0
11706,2,46497.20703125,0
11707,2,46497.20703125,0
11708,2,46497.20703125,0
11709,1,46497.20703125,1
11710,2,46488.45703125,0
11711,1,46488.45703125,1
11712,2,46278.92578125,0
11713,1,46278.92578125,1
11714,0,46278.92578125,1
11715,0,46278.92578125,1
11716,0,46278.92578125,1
11717,2,46334.30859375,0
11718,2,46334.30859375,0
11719,1,46334.30859375,1
11720,1,46334.30859375,1
11721,0,46334.30859375,1
11722,2,46696.37109375,0
11723,1,46696.37109375,1
11724,0,46696.37109375,1
11725,1,46696.37109375,1
11726,0,46696.37109375,1
11727,2,46031.71484375,0
11728,1,46031.71484375,1
11729,1,46031.71484375,1
11730,0,46031.71484375,1
11731,0,46031.71484375,1
11732,1,46031.71484375,1
11733,1,46031.71484375,1
11734,1,46031.71484375,1
11735,1,46031.71484375,1
11736,1,46031.71484375,1
11737,2,46397.16796875,0
11738,0,46397.16796875,0
11739,1,46397.16796875,1
11740,2,46522.13671875,0
11741,0,46522.13671875,0
11742,0,46522.13671875,0
11743,2,46522.13671875,0
11744,2,46522.13671875,0
11745,0,46522.13671875,0
11746,1,46522.13671875,1
11747,2,46770.46484375,0
11748,1,46770.46484375,1
11749,1,46770.46484375,1
11750,1,46770.46484375,1
11751,2,47029.33984375,0
11752,0,47029.33984375,0
11753,1,47029.33984375,1
11754,1,47029.33984375,1
11755,0,47029.33984375,1
11756,2,47472.29296875,0
11757,1,47472.29296875,1
11758,0,47472.29296875,1
11759,0,47472.29296875,1
11760,2,47919.94921875,0
11761,2,47919.94921875,0
11762,1,47919.94921875,1
11763,1,47919.94921875,1
11764,2,49587.60546875,0
11765,2,49587.60546875,0
11766,1,49587.60546875,1
11767,2,50272.86328125,0
11768,2,50272.86328125,0
11769,1,50272.86328125,1
11770,1,50272.86328125,1
11771,2,49790.80078125,0
11772,1,49790.80078125,1
11773,1,49790.80078125,1
11774,2,49019.02734375,0
11775,2,49019.02734375,0
11776,0,49019.02734375,0
11777,1,49019.02734375,1
11778,2,48857.89453125,0
11779,0,48857.89453125,0
11780,2,48857.89453125,0
11781,2,48857.89453125,0
11782,1,48857.89453125,1
11783,1,48857.89453125,1
11784,2,48334.26171875,0
11785,2,48334.26171875,0
11786,2,48334.26171875,0
11787,1,48334.26171875,1
11788,1,48334.26171875,1
11789,0,48334.26171875,1
11790,0,48334.26171875,1
11791,1,48334.26171875,1
11792,2,47850.57421875,0
11793,1,47850.57421875,1
11794,0,47850.57421875,1
11795,2,48242.22265625,0
11796,2,48242.22265625,0
11797,1,48242.22265625,1
11798,0,48242.22265625,1
11799,1,48242.22265625,1
11800,2,47209.45703125,0
11801,1,47209.45703125,1
11802,2,46614.87109375,0
11803,1,46614.87109375,1
11804,2,46644.72265625,0
11805,1,46644.72265625,1
11806,0,46644.72265625,1
11807,1,46644.72265625,1
11808,1,46644.72265625,1
11809,2,46873.02734375,0
11810,1,46873.02734375,1
11811,1,46873.02734375,1
11812,1,46873.02734375,1
11813,0,46873.02734375,1
11814,0,46873.02734375,1
11815,2,47762.30859375,0
11816,2,47762.30859375,0
11817,2,47762.30859375,0
11818,0,47762.30859375,0
11819,2,47762.30859375,0
11820,1,47762.30859375,1
11821,0,47762.30859375,1
11822,2,48163.69921875,0
11823,0,48163.69921875,0
11824,2,48163.69921875,0
11825,0,48163.69921875,0
11826,0,48163.69921875,0
11827,0,48163.69921875,0
11828,2,48163.69921875,0
11829,1,48163.69921875,1
11830,1,48163.69921875,1
11831,1,48163.69921875,1
11832,0,48163.69921875,1
11833,0,48163.69921875,1
11834,0,48163.69921875,1
11835,1,48163.69921875,1
11836,1,48163.69921875,1
11837,2,47349.51171875,0
11838,1,47349.51171875,1
11839,1,47349.51171875,1
11840,0,47349.51171875,1
11841,2,47762.14453125,0
11842,1,47762.14453125,1
11843,1,47762.14453125,1
11844,0,47762.14453125,1
11845,2,47710.15234375,0
11846,0,47710.15234375,0
11847,0,47710.15234375,0
11848,1,47710.15234375,1
11849,2,48434.34765625,0
11850,1,48434.34765625,1
11851,2,47758.82421875,0
11852,2,47758.82421875,0
11853,0,47758.82421875,0
11854,0,47758.82421875,0
11855,2,47758.82421875,0
11856,2,47758.82421875,0
11857,0,47758.82421875,0
11858,1,47758.82421875,1
11859,2,47875.94140625,0
11860,2,47875.94140625,0
11861,0,47875.94140625,0
11862,0,47875.94140625,0
11863,0,47875.94140625,0
11864,1,47875.94140625,1
11865,0,47875.94140625,1
11866,1,47875.94140625,1
11867,0,47875.94140625,1
11868,1,47875.94140625,1
11869,0,47875.94140625,1
11870,2,47402.72265625,0
11871,2,47402.72265625,0
11872,0,47402.72265625,0
11873,2,47402.72265625,0
11874,1,47402.72265625,1
11875,1,47402.72265625,1
11876,0,47402.72265625,1
11877,1,47402.72265625,1
11878,2,47735.34765625,0
11879,2,47735.34765625,0
11880,0,47735.34765625,0
11881,1,47735.34765625,1
11882,1,47735.34765625,1
11883,1,47735.34765625,1
11884,0,47735.34765625,1
11885,0,47735.34765625,1
11886,1,47735.34765625,1
11887,2,47867.26171875,0
11888,0,47867.26171875,0
11889,1,47867.26171875,1
11890,0,47867.26171875,1
11891,1,47867.26171875,1
11892,1,47867.26171875,1
11893,0,47867.26171875,1
11894,0,47867.26171875,1
11895,2,47704.38671875,0
11896,1,47704.38671875,1
11897,0,47704.38671875,1
11898,1,47704.38671875,1
11899,0,47704.38671875,1
11900,1,47704.38671875,1
11901,0,47704.38671875,1
11902,0,47704.38671875,1
11903,2,47596.31640625,0
11904,2,47596.31640625,0
11905,1,47596.31640625,1
11906,0,47596.31640625,1
11907,1,47596.31640625,1
11908,0,47596.31640625,1
11909,2,47510.11328125,0
11910,2,47510.11328125,0
11911,1,47510.11328125,1
11912,1,47510.11328125,1
11913,1,47510.11328125,1
11914,1,47510.11328125,1
11915,0,47510.11328125,1
11916,2,47540.16796875,0
11917,2,47540.16796875,0
11918,2,47540.16796875,0
11919,1,47540.16796875,1
11920,2,47405.24609375,0
11921,0,47405.24609375,0
11922,2,47405.24609375,0
11923,0,47405.24609375,0
11924,1,47405.24609375,1
11925,0,47405.24609375,1
11926,1,47405.24609375,1
11927,0,47405.24609375,1
11928,0,47405.24609375,1
11929,2,46597.05078125,0
11930,1,46597.05078125,1
11931,0,46597.05078125,1
11932,1,46597.05078125,1
11933,2,46966.20703125,0
11934,1,46966.20703125,1
11935,1,46966.20703125,1
11936,1,46966.20703125,1
11937,0,46966.20703125,1
11938,0,46966.20703125,1
11939,2,45952.11328125,0
11940,1,45952.11328125,1
11941,0,45952.11328125,1
11942,0,45952.11328125,1
11943,1,45952.11328125,1
11944,2,45566.33203125,0
11945,1,45566.33203125,1
11946,0,45566.33203125,1
11947,1,45566.33203125,1
11948,1,45566.33203125,1
11949,0,45566.33203125,1
11950,1,45566.33203125,1
11951,0,45566.33203125,1
11952,1,45566.33203125,1
11953,1,45566.33203125,1
11954,1,45566.33203125,1
11955,0,45566.33203125,1
11956,0,45566.33203125,1
11957,2,44987.64453125,0
11958,0,44987.64453125,0
11959,1,44987.64453125,1
11960,1,44987.64453125,1
11961,1,44987.64453125,1
11962,1,44987.64453125,1
11963,1,44987.64453125,1
11964,1,44987.64453125,1
11965,2,45356.04296875,0
11966,2,45356.04296875,0
11967,2,45356.04296875,0
11968,0,45356.04296875,0
11969,0,45356.04296875,0
11970,2,45356.04296875,0
11971,1,45356.04296875,1
11972,1,45356.04296875,1
11973,0,45356.04296875,1
11974,2,45954.83984375,0
11975,0,45954.83984375,0
11976,1,45954.83984375,1
11977,2,45929.44921875,0
11978,0,45929.44921875,0
11979,2,45929.44921875,0
11980,1,45929.44921875,1
11981,2,45605.49609375,0
11982,1,45605.49609375,1
11983,2,45548.95703125,0
11984,2,45548.95703125,0
11985,1,45548.95703125,1
11986,1,45548.95703125,1
11987,1,45548.95703125,1
11988,1,45548.95703125,1
11989,2,44923.37109375,0
11990,0,44923.37109375,0
11991,2,44923.37109375,0
11992,1,44923.37109375,1
11993,1,44923.37109375,1
11994,0,44923.37109375,1
11995,0,44923.37109375,1
11996,1,44923.37109375,1
11997,1,44923.37109375,1
11998,1,44923.37109375,1
11999,1,44923.37109375,1
12000,0,44923.37109375,1
12001,1,44923.37109375,1
12002,1,44923.37109375,1
12003,0,44923.37109375,1
12004,1,44923.37109375,1
12005,1,44923.37109375,1
12006,0,44923.37109375,1
12007,1,44923.37109375,1
12008,1,44923.37109375,1
12009,0,44923.37109375,1
12010,0,44923.37109375,1
12011,2,45839.05078125,0
12012,0,45839.05078125,0
12013,2,45839.05078125,0
12014,2,45839.05078125,0
12015,2,45839.05078125,0
12016,2,45839.05078125,0
12017,1,45839.05078125,1
12018,1,45839.05078125,1
12019,1,45839.05078125,1
12020,0,45839.05078125,1
12021,2,45273.92578125,0
12022,2,45273.92578125,0
12023,1,45273.92578125,1
12024,2,44705.80859375,0
12025,1,44705.80859375,1
12026,2,43735.85546875,0
12027,1,43735.85546875,1
12028,0,43735.85546875,1
12029,0,43735.85546875,1
12030,1,43735.85546875,1
12031,1,43735.85546875,1
12032,1,43735.85546875,1
12033,0,43735.85546875,1
12034,0,43735.85546875,1
12035,2,44908.40234375,0
12036,0,44908.40234375,0
12037,2,44908.40234375,0
12038,2,44908.40234375,0
12039,0,44908.40234375,0
12040,1,44908.40234375,1
12041,0,44908.40234375,1
12042,0,44908.40234375,1
12043,0,44908.40234375,1
12044,1,44908.40234375,1
12045,0,44908.40234375,1
12046,0,44908.40234375,1
12047,2,46342.70703125,0
12048,2,46342.70703125,0
12049,1,46342.70703125,1
12050,1,46342.70703125,1
12051,2,46695.35546875,0
12052,1,46695.35546875,1
12053,0,46695.35546875,1
12054,0,46695.35546875,1
12055,0,46695.35546875,1
12056,1,46695.35546875,1
12057,2,46791.69140625,0
12058,2,46791.69140625,0
12059,2,46791.69140625,0
12060,2,46791.69140625,0
12061,0,46791.69140625,0
12062,1,46791.69140625,1
12063,1,46791.69140625,1
12064,0,46791.69140625,1
12065,0,46791.69140625,1
12066,2,46780.94921875,0
12067,0,46780.94921875,0
12068,1,46780.94921875,1
12069,1,46780.94921875,1
12070,1,46780.94921875,1
12071,0,46780.94921875,1
12072,1,46780.94921875,1
12073,2,46900.29296875,0
12074,1,46900.29296875,1
12075,0,46900.29296875,1
12076,1,46900.29296875,1
12077,1,46900.29296875,1
12078,1,46900.29296875,1
12079,2,46711.04296875,0
12080,1,46711.04296875,1
12081,1,46711.04296875,1
12082,2,46980.54296875,0
12083,2,46980.54296875,0
12084,2,46980.54296875,0
12085,1,46980.54296875,1
12086,0,46980.54296875,1
12087,2,47343.22265625,0
12088,1,47343.22265625,1
12089,2,47485.08203125,0
12090,1,47485.08203125,1
12091,2,47393.05859375,0
12092,2,47393.05859375,0
12093,0,47393.05859375,0
12094,0,47393.05859375,0
12095,2,47393.05859375,0
12096,0,47393.05859375,0
12097,1,47393.05859375,1
12098,2,47783.57421875,0
12099,0,47783.57421875,0
12100,1,47783.57421875,1
12101,2,48159.52734375,0
12102,0,48159.52734375,0
12103,2,48159.52734375,0
12104,2,48159.52734375,0
12105,0,48159.52734375,0
12106,1,48159.52734375,1
12107,0,48159.52734375,1
12108,1,48159.52734375,1
12109,1,48159.52734375,1
12110,1,48159.52734375,1
12111,2,47580.87890625,0
12112,1,47580.87890625,1
12113,1,47580.87890625,1
12114,1,47580.87890625,1
12115,0,47580.87890625,1
12116,1,47580.87890625,1
12117,0,47580.87890625,1
12118,2,47401.30859375,0
12119,1,47401.30859375,1
12120,2,47524.26953125,0
12121,2,47524.26953125,0
12122,1,47524.26953125,1
12123,0,47524.26953125,1
12124,2,47987.96484375,0
12125,1,47987.96484375,1
12126,1,47987.96484375,1
12127,1,47987.96484375,1
12128,2,48018.76953125,0
12129,0,48018.76953125,0
12130,2,48018.76953125,0
12131,1,48018.76953125,1
12132,1,48018.76953125,1
12133,0,48018.76953125,1
12134,1,48018.76953125,1
12135,0,48018.76953125,1
12136,2,47101.61328125,0
12137,0,47101.61328125,0
12138,0,47101.61328125,0
12139,0,47101.61328125,0
12140,0,47101.61328125,0
12141,2,47101.61328125,0
12142,1,47101.61328125,1
12143,1,47101.61328125,1
12144,2,46988.55078125,0
12145,0,46988.55078125,0
12146,0,46988.55078125,0
12147,1,46988.55078125,1
12148,1,46988.55078125,1
12149,1,46988.55078125,1
12150,0,46988.55078125,1
12151,0,46988.55078125,1
12152,1,46988.55078125,1
12153,1,46988.55078125,1
12154,0,46988.55078125,1
12155,2,46380.35546875,0
12156,2,46380.35546875,0
12157,1,46380.35546875,1
12158,1,46380.35546875,1
12159,2,46562.93359375,0
12160,1,46562.93359375,1
12161,2,46628.57421875,0
12162,0,46628.57421875,0
12163,1,46628.57421875,1
12164,1,46628.57421875,1
12165,2,46935.45703125,0
12166,1,46935.45703125,1
12167,1,46935.45703125,1
12168,1,46935.45703125,1
12169,2,47479.36328125,0
12170,1,47479.36328125,1
12171,1,47479.36328125,1
12172,1,47479.36328125,1
12173,1,47479.36328125,1
12174,2,47758.88671875,0
12175,2,47758.88671875,0
12176,1,47758.88671875,1
12177,1,47758.88671875,1
12178,0,47758.88671875,1
12179,1,47758.88671875,1
12180,2,47788.98046875,0
12181,1,47788.98046875,1
12182,1,47788.98046875,1
12183,1,47788.98046875,1
12184,0,47788.98046875,1
12185,0,47788.98046875,1
12186,0,47788.98046875,1
12187,1,47788.98046875,1
12188,2,45688.62109375,0
12189,1,45688.62109375,1
12190,1,45688.62109375,1
12191,1,45688.62109375,1
12192,0,45688.62109375,1
12193,0,45688.62109375,1
12194,2,45363.41015625,0
12195,1,45363.41015625,1
12196,0,45363.41015625,1
12197,0,45363.41015625,1
12198,2,44859.75390625,0
12199,1,44859.75390625,1
12200,0,44859.75390625,1
12201,1,44859.75390625,1
12202,1,44859.75390625,1
12203,1,44859.75390625,1
12204,0,44859.75390625,1
12205,1,44859.75390625,1
12206,2,45459.58984375,0
12207,0,45459.58984375,0
12208,0,45459.58984375,0
12209,1,45459.58984375,1
12210,0,45459.58984375,1
12211,2,44369.17578125,0
12212,0,44369.17578125,0
12213,1,44369.17578125,1
12214,1,44369.17578125,1
12215,0,44369.17578125,1
12216,1,44369.17578125,1
12217,0,44369.17578125,1
12218,1,44369.17578125,1
12219,0,44369.17578125,1
12220,2,44358.89453125,0
12221,0,44358.89453125,0
12222,0,44358.89453125,0
12223,2,44358.89453125,0
12224,2,44358.89453125,0
12225,1,44358.89453125,1
12226,1,44358.89453125,1
12227,0,44358.89453125,1
12228,1,44358.89453125,1
12229,1,44358.89453125,1
12230,0,44358.89453125,1
12231,1,44358.89453125,1
12232,1,44358.89453125,1
12233,0,44358.89453125,1
12234,2,43041.55078125,0
12235,0,43041.55078125,0
12236,0,43041.55078125,0
12237,1,43041.55078125,1
12238,1,43041.55078125,1
12239,1,43041.55078125,1
12240,0,43041.55078125,1
12241,2,43148.94921875,0
12242,1,43148.94921875,1
12243,2,43312.90234375,0
12244,1,43312.90234375,1
